gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSDARG00000000760,52612618.01079017,1.0318024180923584,0.35212358571709285,2.9302280788465587,0.003387132942195394,0.22886146410660976
ENSDARG00000000767,167031072.34590802,0.044756769955638105,0.5919025800113897,0.07561509523201752,0.9397253265897246,0.999993357042838
ENSDARG00000000779,1818091892.1459877,-0.014395851802465515,0.22476350814758567,-0.06404888374056175,0.9489313030860199,0.999993357042838
ENSDARG00000000796,126156001.80335379,-1.4666937454444782,1.2066904765224842,-1.215468070711296,0.22418761948498767,0.999993357042838
ENSDARG00000000804,208630230.9771311,0.40477518445089167,0.6320815247565449,0.6403844576960172,0.5219226847610294,0.999993357042838
ENSDARG00000000830,157114970.59443274,-0.3801127449297956,0.31331819456240567,-1.2131843969695988,0.2250593282341099,0.999993357042838
ENSDARG00000000837,596302712.2461417,0.7217425691691961,0.2686629999648823,2.6864233975781446,0.007222150644495178,0.3425201947774879
ENSDARG00000000853,705354969.6759423,0.5009531988801129,0.37080179686724646,1.35099992263377,0.17669545747663518,0.999993357042838
ENSDARG00000000857,857097106.5917112,-0.21153583057203038,0.3231279812605933,-0.6546503021706217,0.5126929295578706,0.999993357042838
ENSDARG00000000861,2921146022.7430415,-0.12290336929296519,0.2569154785414874,-0.4783805553121567,0.632379370735697,0.999993357042838
ENSDARG00000000887,50479047.07085127,-1.822088344420926,0.7963729815208253,-2.2879836291549,0.022138474498160563,0.5998228104552139
ENSDARG00000000906,183262085.0078713,0.32785140949983355,0.5703878232988939,0.574786831183865,0.5654354740132621,0.999993357042838
ENSDARG00000000935,167974875.62887496,-0.05508066397386758,0.21111566329623366,-0.2609027824552241,0.7941674790546316,0.999993357042838
ENSDARG00000000943,23987582.39840211,-0.2530493137812848,0.5100868100235146,-0.4960906826224726,0.6198304326492603,0.999993357042838
ENSDARG00000000966,1906068215.4611485,-0.3440544961922263,0.251262361107425,-1.3693037615177421,0.17090434269329724,0.999993357042838
ENSDARG00000001014,3488499830.0438294,-0.6309344774348222,0.23622713261055497,-2.6708806497473065,0.007565254059345906,0.35449174201027517
ENSDARG00000001015,367509334.79414076,0.12028262398235072,0.17650960423977455,0.6814508734547733,0.49558624176703747,0.999993357042838
ENSDARG00000001057,1553464684.2231581,0.24040087373451327,0.3236808890270075,0.7427095076795052,0.45765757225943837,0.999993357042838
ENSDARG00000001127,3408291.001411867,-1.0653062915718188,2.226447536910408,-0.47847805704423685,0.6323099884566812,0.999993357042838
ENSDARG00000001129,1418089819.173671,-0.19294727951778784,0.3536242448088081,-0.5456279719228738,0.5853216926084763,0.999993357042838
ENSDARG00000001154,68941122.97674203,-0.5525145795405061,1.8961045847446716,-0.291394569680294,0.7707495672117293,0.999993357042838
ENSDARG00000001162,1052421807.3215795,0.22318447024278928,0.10701993851014208,2.085447565657483,0.037028693032084954,0.7181362046938375
ENSDARG00000001169,514864017.69897985,0.3347480041286733,0.3505780522735092,0.9548458665846947,0.33965564857483865,0.999993357042838
ENSDARG00000001210,257543597.88039628,0.6065287045369885,0.26328689110778464,2.303679845149173,0.021240622045019586,0.5916643237011877
ENSDARG00000001220,2065739741.6977189,0.2942660246815217,0.3395642472570016,0.866598963402659,0.38616178169903503,0.999993357042838
ENSDARG00000001234,2165742335.101979,0.21458619291506492,0.3653669984402419,0.5873168453394453,0.5569909296655273,0.999993357042838
ENSDARG00000001241,1447704379.8165467,-0.061701385623232095,0.19003038868706135,-0.3246922034393185,0.7454140359872465,0.999993357042838
ENSDARG00000001244,1689986726.488232,-0.18739228326643995,0.28862424542280735,-0.64926036616199,0.5161700990035079,0.999993357042838
ENSDARG00000001249,64897982.647628285,0.05736988877950931,0.39710978347661724,0.1444685856823958,0.8851304611860259,0.999993357042838
ENSDARG00000001259,1307681.87699966,-2.264541810049587,3.865601520417844,-0.5858187394868382,0.5579973292999265,0.999993357042838
ENSDARG00000001303,1059769441.4196539,-0.05309297714057778,0.4480096424256694,-0.11850855899688943,0.905664713788576,0.999993357042838
ENSDARG00000001313,12006305.329303112,0.04142300552187167,1.1509582069336113,0.035990017076494074,0.9712903190176784,0.999993357042838
ENSDARG00000001354,6219646194.311503,0.9894363122208432,0.5371427895844069,1.8420359193248792,0.0654698959838651,0.8482877384462446
ENSDARG00000001414,8220919.177953226,-1.4204414854228786,1.9549891911458912,-0.7265725518361079,0.4674878478293928,0.999993357042838
ENSDARG00000001431,134519199.56361577,-3.5643085626681996,0.8781576748295955,-4.058848046120927,4.9315389668005516e-05,0.012417554455743276
ENSDARG00000001437,4175582.8938656272,-0.6078808719512697,2.5957402169179002,-0.2341840173332323,0.8148421223863941,0.999993357042838
ENSDARG00000001442,33468367.97378808,-0.6898101260143135,0.5198745652326088,-1.326878005092767,0.1845490412606381,0.999993357042838
ENSDARG00000001447,234556607.76716095,-0.24140111128253502,0.2832254022282357,-0.8523286025312208,0.39403173519080725,0.999993357042838
ENSDARG00000001452,67304527.64550486,-0.7704044960365642,0.7096740462312937,-1.0855751314674362,0.2776670071267626,0.999993357042838
ENSDARG00000001463,48283721.48640661,-0.4534010558527955,0.4549604501914076,-0.9965724617646303,0.31897207835411623,0.999993357042838
ENSDARG00000001470,1388773811.922959,0.34934937051588083,0.4697860186927822,0.7436350947352027,0.4570972655732408,0.999993357042838
ENSDARG00000001498,143537141.62539873,-0.23810426956204245,0.5157276018531767,-0.4616861085318229,0.644306434332363,0.999993357042838
ENSDARG00000001549,127379282.97476478,-0.16545353648707697,0.36034997306618965,-0.4591467985393361,0.6461287520605292,0.999993357042838
ENSDARG00000001557,299376615.59080994,-0.47662915433221187,0.6253828948533005,-0.7621397359197319,0.4459766092098817,0.999993357042838
ENSDARG00000001558,55899755.171733625,-1.5248645074864258,1.0035439960576484,-1.519479478205986,0.12864184976286108,0.999993357042838
ENSDARG00000001559,57573090.75580431,-0.5717738380785709,0.3871166714575167,-1.4770064950336785,0.13967389624659646,0.999993357042838
ENSDARG00000001572,2379443.4492503605,0.2889932727139198,2.8749766249327138,0.10052021648025866,0.9199313336927625,0.999993357042838
ENSDARG00000001578,5244514715.26116,0.37089970728902194,0.2724180206881653,1.3615094418206197,0.1733527517909469,0.999993357042838
ENSDARG00000001621,105833635.36993922,-0.9131645512338342,0.3354912034276465,-2.721873306674556,0.00649130231941385,0.32457631271780635
ENSDARG00000001634,105917480.40473105,-0.043857452087390975,0.5186486316960573,-0.08456100991526894,0.9326103975780671,0.999993357042838
ENSDARG00000001656,584820701.6738385,-0.8328020099962352,0.5218131936913,-1.5959772962140037,0.11049386237466419,0.9870610230161372
ENSDARG00000001676,98497404.55286117,0.3385518983475381,0.45184308187884314,0.7492687437855188,0.4536952427455939,0.999993357042838
ENSDARG00000001686,1883736.2820301536,-1.0576083987285705,2.4879900632513294,-0.4250854592829352,0.6707743774441106,0.999993357042838
ENSDARG00000001710,35397721.44077968,-0.6742717504146049,1.1932034167879038,-0.5650937140540044,0.5720100238274632,0.999993357042838
ENSDARG00000001712,33308591.84952583,0.06782114862041574,0.4998032631258874,0.13569568993256725,0.892061855140495,0.999993357042838
ENSDARG00000001721,35400196.069112785,-0.3937533508501149,1.317658948986755,-0.2988279714966463,0.7650713073849981,0.999993357042838
ENSDARG00000001729,3136124292.0793166,-0.4172236064459247,0.4722932005071769,-0.883399561962537,0.3770204273717649,0.999993357042838
ENSDARG00000001733,45922017.620752014,-0.7105991558029693,0.7672081260849553,-0.9262143239138247,0.35433461003768085,0.999993357042838
ENSDARG00000001734,1005210301.4640815,0.22363359011607428,0.20074577043134026,1.1140139572333465,0.2652731989919528,0.999993357042838
ENSDARG00000001754,590833218.3588362,0.11140665574435915,0.7013053323176716,0.15885613670750626,0.8737822196028308,0.999993357042838
ENSDARG00000001760,5799849.927703052,-0.9521731986530335,1.956633353278073,-0.4866385401525517,0.6265145065368007,0.999993357042838
ENSDARG00000001767,50492750.55164059,0.6344489114602192,1.2167652504849575,0.5214226090097095,0.6020724049089701,0.999993357042838
ENSDARG00000001769,513189813.9019481,-0.3577763380425491,0.337413352850854,-1.0603502648002674,0.2889852796982991,0.999993357042838
ENSDARG00000001771,2704414.1688176785,0.1504849556288842,2.8588394949526585,0.05263847651977964,0.9580199596223912,0.999993357042838
ENSDARG00000001776,60153048.05294399,-0.3305919527422112,1.1810389774588277,-0.2799162085687693,0.7795417914829579,0.999993357042838
ENSDARG00000001777,526825996.0096596,0.0027868167113843188,0.3665187925228257,0.0076034756422776436,0.9939333626315668,0.999993357042838
ENSDARG00000001781,48906729.334017806,-0.4211964618827431,0.7003186569078127,-0.6014354433201796,0.5475499976146198,0.999993357042838
ENSDARG00000001782,62370634.079540096,-0.024578297580107607,0.5622424043377486,-0.04371477033835214,0.9651317654446497,0.999993357042838
ENSDARG00000001785,8315710.33349804,-0.26853016332883467,1.2442296400229993,-0.21582041987351383,0.8291277306412445,0.999993357042838
ENSDARG00000001788,14915536823.152723,0.45307915975633994,0.2844739824232377,1.5926910288838052,0.1112295210683926,0.9870610230161372
ENSDARG00000001803,63699151.31158692,-2.1553212262338386,0.8061911785916,-2.673461684360206,0.007507285163449258,0.3535918390667624
ENSDARG00000001804,598371012.9433175,0.2587736206925761,0.21420235437571955,1.2080801886924024,0.22701641931901773,0.999993357042838
ENSDARG00000001807,66301306.803579815,-0.20441590024165324,0.637666836110813,-0.32056849857270936,0.7485374131476474,0.999993357042838
ENSDARG00000001817,52665166.344814375,-0.28831421997956974,0.39995343031451225,-0.7208694766109331,0.4709898242169991,0.999993357042838
ENSDARG00000001818,20373523571.193783,-0.22929116573114705,0.28320513109238465,-0.809629277713721,0.4181532758411063,0.999993357042838
ENSDARG00000001825,9713988.237191696,0.4748193382917154,0.5140096330152777,0.9237557193361053,0.3556135146117818,0.999993357042838
ENSDARG00000001829,1141577920.281805,0.43033624247341523,0.22911415355254586,1.8782612763149107,0.06034543118653035,0.8244397026557181
ENSDARG00000001835,41992367.682411626,-0.9349300275816276,0.8273164473322935,-1.1300754754681082,0.25844442265494905,0.999993357042838
ENSDARG00000001857,915163332.6446407,-0.518273112787498,0.4396411988052018,-1.1788547438137997,0.23845602116560682,0.999993357042838
ENSDARG00000001859,1450459.7460846023,-0.2966301554538104,3.249319414055945,-0.09128993418456928,0.927262215948614,0.999993357042838
ENSDARG00000001870,544150044.696697,1.7340061161590443,0.7868129719833119,2.2038351907037725,0.02753593673707442,0.6456641129027386
ENSDARG00000001873,23583164.341102175,-1.8230069866765841,2.8048223267492833,-0.6499545334086819,0.5157215909502655,0.999993357042838
ENSDARG00000001879,3512525458.286431,-0.01210114938222145,0.38965801661770294,-0.031055820401852525,0.9752250228711387,0.999993357042838
ENSDARG00000001880,43082077.72773633,-0.5912469995751505,0.5953789175005831,-0.9930600197555222,0.32068070597988174,0.999993357042838
ENSDARG00000001881,2087830.2688520048,-0.609211395518584,2.4989581479660634,-0.24378615384752628,0.8073964444834629,0.999993357042838
ENSDARG00000001882,7441355.12957464,-0.1919148664895764,1.6079783853672054,-0.11935164566639982,0.9049967685466168,0.999993357042838
ENSDARG00000001888,556750661.8153756,-0.6899023806071012,0.301487869800655,-2.2883255006686256,0.022118572542782017,0.5998228104552139
ENSDARG00000001889,26270392.53372959,-2.6490759221629028,1.3258549386109668,-1.9980133912222777,0.04571520833884935,0.7698441084262231
ENSDARG00000001890,4489676645.967909,-0.27338449657271413,0.3354911801126372,-0.8148783419013534,0.4151419515623922,0.999993357042838
ENSDARG00000001891,9472356.144564753,-0.3455409120923098,1.3179206338717409,-0.26218643460888225,0.7931777112929489,0.999993357042838
ENSDARG00000001897,1189353283.5311673,0.09094649929314984,0.2058945098294838,0.4417140572056499,0.6586961361395804,0.999993357042838
ENSDARG00000001898,918093848.2768303,1.1104085925816296,0.6068792103255254,1.8297028036040563,0.06729439145316088,0.8553928276948354
ENSDARG00000001906,3937125.0722566755,-0.6562076223301904,2.2332410263570295,-0.29383645320211044,0.7688828783894182,0.999993357042838
ENSDARG00000001909,12826465.47905571,1.953643012550265,2.2721708192069587,0.859813441857392,,
ENSDARG00000001910,2051513977.7184556,-0.01029361918878152,0.591029108329776,-0.017416433545668956,0.9861043990703143,0.999993357042838
ENSDARG00000001912,3152646.8182041245,-0.19711940080341805,2.2898950466429087,-0.08608228621324988,0.9314010049031209,0.999993357042838
ENSDARG00000001913,7108476.832872534,-0.5565644051839946,1.9379737806135797,-0.2871888210003447,0.7739677455057905,0.999993357042838
ENSDARG00000001929,1242931911.5948925,0.24676198292243984,0.28694113002800076,0.8599742494161081,0.3898032373223812,0.999993357042838
ENSDARG00000001930,284021212.8110417,-0.24860743703641144,0.24435601813398738,-1.01739846202639,0.30896391336294593,0.999993357042838
ENSDARG00000001933,64858280.329290755,0.41319986505396417,0.3150034390732825,1.311731282266532,0.18961081796254908,0.999993357042838
ENSDARG00000001937,6375222.969904715,-0.16138987645519423,2.22568663091753,-0.07251239874171413,0.9421941386757436,0.999993357042838
ENSDARG00000001939,387786858.4730164,-0.23504940461747542,0.4216130255288086,-0.5575003389012103,0.5771856275957892,0.999993357042838
ENSDARG00000001940,2615205738.873591,0.007154845602891626,0.2776602756073317,0.025768344381426885,0.9794421109847775,0.999993357042838
ENSDARG00000001950,243646470.4819494,-0.7992191765183486,0.7259768143695635,-1.1008880183210654,0.2709453974055137,0.999993357042838
ENSDARG00000001953,97119754.2337702,-0.8787037076003845,0.46712790628555967,-1.881077314749902,0.05996140239794562,0.8241304754494132
ENSDARG00000001968,128506047.34632573,-0.1725330884079848,0.4349030333888925,-0.3967162221508463,0.6915767362342657,0.999993357042838
ENSDARG00000001969,441958271.33990204,-0.08791982033475511,0.45037689675588516,-0.19521387746141364,0.8452255154155583,0.999993357042838
ENSDARG00000001971,459060.4574393668,-0.8278069928424358,4.641268499997636,-0.1783579193582223,0.8584418948549166,0.999993357042838
ENSDARG00000001975,15543592435.117424,0.0022271942795663874,0.6362658800775202,0.0035004144482728428,0.9972070790588771,0.999993357042838
ENSDARG00000001976,34836027.9175308,-0.35672147909437973,0.8859174278065051,-0.40265770589659516,0.6872000517623116,0.999993357042838
ENSDARG00000001993,14491477.769807477,-0.5016285569576783,0.6231575583914691,-0.8049786931133617,0.42083197530825533,0.999993357042838
ENSDARG00000001994,12811758.441485273,-0.6255750479525886,1.343861444693723,-0.465505614751201,0.6415694170045413,0.999993357042838
ENSDARG00000001999,3987863.604278889,0.46753521847583646,2.2536175041066104,0.20745988066913731,0.8356507216336355,0.999993357042838
ENSDARG00000002002,32688967.584945094,-0.2526551595458089,0.6222591013633094,-0.40602886963367174,0.6847213882430516,0.999993357042838
ENSDARG00000002006,892227720.0800349,0.17458777044647886,0.14803140555209782,1.1793968299857482,0.2382401968292711,0.999993357042838
ENSDARG00000002013,586652496.5162659,-0.43040344126612207,0.3568010876328329,-1.2062839945965351,0.22770800684822934,0.999993357042838
ENSDARG00000002016,371376384.34013265,0.3798398978099932,0.2247594245283144,1.6899842959072104,0.09103095908937398,0.9407991154473223
ENSDARG00000002020,354951438.69035333,0.3591868866315017,0.3469709281470635,1.0352074410086036,0.3005720444983093,0.999993357042838
ENSDARG00000002021,335105743.5604878,-0.38219430626942286,0.34062653936812076,-1.1220332595880884,0.26184829872346616,0.999993357042838
ENSDARG00000002026,4751690.389646369,0.8675640663910968,1.6842598120294756,0.5151010908143155,0.6064823805112557,0.999993357042838
ENSDARG00000002031,178224377.00965357,-0.41518751221438,0.3325526373713221,-1.2484866019895349,0.21185291189544653,0.999993357042838
ENSDARG00000002037,69283349.84967567,-1.1323152407676123,0.5335341545846387,-2.122291948955227,0.033813229154279104,0.6951908458353476
ENSDARG00000002060,37310747.48719782,-0.32770851180561755,0.4354297447167487,-0.7526093836763382,0.4516846771394595,0.999993357042838
ENSDARG00000002071,161862941.43985716,-0.1801336634462955,0.40534671402712974,-0.4443940390108582,0.6567577224215864,0.999993357042838
ENSDARG00000002077,83737375.9021626,0.03661394803185655,0.3053721682329572,0.11989942712763894,0.9045628182886284,0.999993357042838
ENSDARG00000002082,1646883910.285508,-0.32017573146253875,0.28995380303975576,-1.104230150134086,0.2694933140075574,0.999993357042838
ENSDARG00000002084,90820197.67709514,1.015220973512129,0.7325510459714092,1.3858706217064798,0.16578641298127494,0.999993357042838
ENSDARG00000002097,192465715.18705255,0.1170879166411907,0.343747700983046,0.3406216719598238,0.7333884122416015,0.999993357042838
ENSDARG00000002127,936059211.133915,0.3698318682266618,0.19452087016108827,1.9012451873179133,0.05726990486082658,0.8088814819932266
ENSDARG00000002128,168565333.86014888,0.17775590552672862,0.1681722715919594,1.0569870041240939,0.29051751861226516,0.999993357042838
ENSDARG00000002131,90971194.42960182,-0.28010481984032604,0.5327663806828454,-0.5257554342699259,0.5990581424931117,0.999993357042838
ENSDARG00000002165,1303224420.0605037,0.5785642232394895,0.3886341764554111,1.488711642697923,0.13656331781847345,0.999993357042838
ENSDARG00000002167,29655367.707461175,-2.2045524923092628,1.260560663444295,-1.7488666402501012,0.08031407423624255,0.9062107390233489
ENSDARG00000002168,332513798.37742496,-0.2782206252860098,0.36594072899847707,-0.7602887660180829,0.4470819954276565,0.999993357042838
ENSDARG00000002172,8791953.569084642,-0.24357983843539732,1.5949993763890704,-0.15271469195608045,0.8786232741676893,0.999993357042838
ENSDARG00000002174,129107909.36251469,0.512213458524379,0.3326165541073292,1.5399517919336545,0.12357210482061073,0.999993357042838
ENSDARG00000002184,436308973.6489832,-0.02240934831955882,0.18541236492028496,-0.12086221072253382,0.9038001741649209,0.999993357042838
ENSDARG00000002190,1089187258.35362,0.08247605009729567,0.22623575855744765,0.3645579753757303,0.7154413896548844,0.999993357042838
ENSDARG00000002192,1248814.6654996527,-0.09258018504253823,3.85545174330283,-0.024012798293573775,0.9808424000891659,0.999993357042838
ENSDARG00000002193,3352202.8101700414,0.5064529064584341,2.3099763776161217,0.2192459244891022,0.8264584830412309,0.999993357042838
ENSDARG00000002194,65706305.3027923,0.5958646591756345,0.7244086907894455,0.8225531619813583,0.4107621432997395,0.999993357042838
ENSDARG00000002196,1625801863.6751618,-0.27816816708515396,0.5106467835694225,-0.5447369415327707,0.5859344537489153,0.999993357042838
ENSDARG00000002197,31911423649.287838,0.34744971191431245,0.34446355172811205,1.0086690164205165,0.31313339581381494,0.999993357042838
ENSDARG00000002204,1078359.3328044454,-0.6508772326791543,4.431406495938525,-0.14687825034234542,,
ENSDARG00000002210,42512215.65092949,-2.95165756248705,1.3915408919961294,-2.1211432444884704,0.033909749719374244,0.6961292581175365
ENSDARG00000002213,447898975.76600885,-0.9055865627235494,0.42264436034156383,-2.1426680388960864,0.032139763524277914,0.6833757799859091
ENSDARG00000002215,600056731.3976374,-0.7346428564479598,0.2914126236193175,-2.520971285745155,0.011703140171602136,0.440517786514295
ENSDARG00000002216,10754164.418976791,1.1841363485310705,0.7900697150509152,1.4987745080885173,0.1339321399389766,0.999993357042838
ENSDARG00000002217,147785091.62877035,-0.17476954002858097,0.280448751937108,-0.6231781700628637,0.5331674453893567,0.999993357042838
ENSDARG00000002219,6409985.062151673,0.9967782973091923,2.540113838924134,0.3924148130823058,0.6947517427418816,0.999993357042838
ENSDARG00000002220,293584980.5260539,0.1087981592829749,0.23972550573740525,0.45384473774831513,0.6499405809613743,0.999993357042838
ENSDARG00000002230,11507854.350678379,-1.8209539311788694,0.8229903295903637,-2.2126067168799337,0.02692477155116288,0.6446162497791532
ENSDARG00000002231,197757598.2267345,-0.5350043366449608,0.36353414669313655,-1.471675608774557,0.14110849725884292,0.999993357042838
ENSDARG00000002235,189028184.21117133,-0.49665126218169753,0.5000624236207706,-0.9931785287637211,0.320622959945569,0.999993357042838
ENSDARG00000002240,1498531694.832005,0.5665029869621051,0.35297098492107815,1.6049562461593583,0.10850343397298673,0.9846509177444392
ENSDARG00000002241,1360256.0522475708,-0.7468195189895632,3.51509470632595,-0.21246071055939045,0.8317476264893384,0.999993357042838
ENSDARG00000002249,1353213248.965567,-0.43865255233790196,0.3161492033043384,-1.387485869814566,0.16529365688386477,0.999993357042838
ENSDARG00000002255,16900049.674813796,-0.08309774989225648,0.6694410936094787,-0.12413004024627732,0.9012123134152754,0.999993357042838
ENSDARG00000002259,1744628.5294132407,-0.055704535245071095,2.9213149924260224,-0.01906830841230543,0.9847866130550074,0.999993357042838
ENSDARG00000002264,351030173.956066,0.12434174424161142,0.3076480511625483,0.404168801888215,0.6860885937802448,0.999993357042838
ENSDARG00000002267,636242907.7354516,0.041775835341643724,0.4538314921360235,0.09205142451666304,0.9266571821372304,0.999993357042838
ENSDARG00000002271,704194630.7517989,0.27634613032609195,0.32534536249882834,0.8493931746978172,0.3956625497743502,0.999993357042838
ENSDARG00000002285,343419004.6103961,1.1492099417755441,0.3944214902682393,2.9136595498231754,0.0035721924373286395,0.23669018413437826
ENSDARG00000002293,18361090.20514129,2.910082230556388,2.33841562423701,1.2444674934576287,0.21332755592472374,0.999993357042838
ENSDARG00000002295,3853570.2914994494,0.5559502066601423,2.2611835826317073,0.24586690392165886,0.8057852643632306,0.999993357042838
ENSDARG00000002298,86508078.03022827,-0.12028852548715109,0.5749518439769108,-0.20921495729993989,0.8342804365550587,0.999993357042838
ENSDARG00000002299,487690275.9689144,0.14126817054230933,0.2877809405034911,0.49088786177135857,0.6235057626072715,0.999993357042838
ENSDARG00000002300,11789360.635500638,0.29016591405681635,1.2702072752359772,0.2284398142837827,0.8193043402704435,0.999993357042838
