gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSDARG00000019304,24362787.878727525,-5.743637197293223,1.4838630786181988,-3.8707326033354814,0.0001085087647611,0.0087204160883325,phactr3b
ENSDARG00000058498,144755638.9841879,-5.718163055858223,1.6096693363329162,-3.5523836646382985,0.0003817577857052,0.0214989910897181,slc9a3.1
ENSDARG00000003403,296879417.4886062,-5.429170691358082,0.8277672866172128,-6.558812819899117,5.4237830597297866e-11,8.968964896044074e-08,TENM1
ENSDARG00000001431,134519199.56361577,-5.40567230815978,0.8279350538327835,-6.529101869929466,6.616523972884466e-11,1.0029547588897369e-07,actn3b
ENSDARG00000114142,1669927582.1046386,-5.394476486268374,0.8902606262831385,-6.0594350991242365,1.3660042940731363e-09,1.3980378852154006e-06,ENSDARG00000114142
ENSDARG00000039937,13437982.162675818,-5.353240146044087,1.4443035724039497,-3.706450810153412,0.0002101840358078,0.0141366610488365,CCDC172
ENSDARG00000074739,144909304.3502022,-5.322860302004332,1.4224174686309998,-3.7421224214346154,0.0001824725788763,0.0130163772931773,SLITRK3
ENSDARG00000097082,417949857.662159,-5.24091179441563,1.34614162061526,-3.893284119705212,9.889621127383512e-05,0.0081239308200643,im:7152348
ENSDARG00000105265,366415389.8801521,-5.167526326240912,1.3968039898767657,-3.699535771441218,0.0002159941961115,0.0143064910398335,zgc:171534
ENSDARG00000031044,1100464899.5630555,-5.165876190927881,1.07112326502064,-4.822858731229536,1.415152015554779e-06,0.0003846065408524,lipg
ENSDARG00000104384,69140675.37530741,-5.049391547382597,1.194656529810105,-4.2266470917672185,2.3719923803453383e-05,0.0030172406572364,ENSDARG00000104384
ENSDARG00000099101,36284334.662633374,-4.811708702378366,1.136890767244468,-4.232340380457759,2.312720420132129e-05,0.0029634064369233,gch2
ENSDARG00000104672,726760878.630847,-4.793424647370158,0.7759226822222479,-6.177709141897691,6.503838996227865e-10,7.394051958836554e-07,ENSDARG00000104672
ENSDARG00000010146,712902723.2617546,-4.661995246188591,0.8618554936115517,-5.409253965131428,6.328782955688195e-08,3.111366539566709e-05,cpa2
ENSDARG00000004874,32460702.867641065,-4.611397820657847,1.3504413944907343,-3.41473375999175,0.0006384438371293,0.0300085100707585,spata6l
ENSDARG00000055163,107001749.90341412,-4.58873045285101,1.3821427057935705,-3.320012060705661,0.0009001355927608,0.0382051823081627,epoa
ENSDARG00000076830,124993055.71996276,-4.5084806014269,0.9412351659640208,-4.789961918612844,1.6681296833782603e-06,0.0004334754134378,ENSDARG00000076830
ENSDARG00000100434,54117342.96243281,-4.438429763509213,1.3873195631248152,-3.1992843476610684,0.001377692142417,0.0480080844263726,ENSDARG00000100434
ENSDARG00000009040,3880000623.565708,-4.309062890252209,0.7691264039734336,-5.602541881270596,2.112309755631716e-08,1.3249280846531349e-05,si:ch73-141c7.1
ENSDARG00000097931,113542862.37553547,-4.298424207763618,0.6325483857454078,-6.79540775793502,1.0800660506568812e-11,1.9646401461448672e-08,ENSDARG00000097931
ENSDARG00000076371,141277600.5332514,-4.178209959179988,0.7506469285057714,-5.566145414725244,2.6043593514038753e-08,1.546362576101396e-05,SHROOM2
ENSDARG00000109164,78632192.91902217,-4.168136064089957,1.2675137663186795,-3.288434551835866,0.0010074620538526,0.0405436609725205,ENSDARG00000109164
ENSDARG00000079031,923644132.8461276,-4.1460403574014215,1.0558714211263442,-3.9266526912705513,8.61362187220509e-05,0.0074256768651853,ENSDARG00000079031
ENSDARG00000074749,60630763.27199082,-4.091297199301886,0.7958294916791306,-5.140921820664885,2.733938017957684e-07,0.0001036048594721,ABCA12
ENSDARG00000055629,237114546.3830007,-4.047309815919235,0.7298495117477382,-5.545403197197902,2.9327755751869372e-08,1.6670996160203244e-05,dipk2ab
ENSDARG00000051711,75535295.37585868,-3.9921598565906784,1.2033618929040464,-3.317505631623824,0.0009082508465271,0.0382432474498341,ENSDARG00000051711
ENSDARG00000105461,69988118.15343069,-3.896951203374289,0.9425201129749704,-4.134608004357543,3.555610099241713e-05,0.0040310983885133,ENSDARG00000105461
ENSDARG00000045626,22411003.1361362,-3.86206892923903,1.1925141786752005,-3.2385937193044687,0.0012012054903069,0.0447744423538599,nek8
ENSDARG00000111069,294507893.4383251,-3.759819835751975,0.8188801531805777,-4.591416486464617,4.4024780338879286e-06,0.0008361080128786,lgi2a
ENSDARG00000103211,3772426128.915936,-3.7106510146968543,0.7392723823974835,-5.019328603434497,5.185238591252719e-07,0.0001654727894296,ENSDARG00000103211
ENSDARG00000056764,96888971.56622677,-3.6782008377481783,0.7786902055140275,-4.723574037148871,2.317355395782164e-06,0.0005546407190694,hydin
ENSDARG00000029105,513701637.8900154,-3.605976791165502,0.7839398204746278,-4.599813272633992,4.228698181118088e-06,0.0008360871729841,ENSDARG00000029105
ENSDARG00000075098,86459837.71740079,-3.5993988134271357,0.951726640325356,-3.781967070078704,0.0001555939489317,0.0116471355188021,wdr17
ENSDARG00000101353,1163328626.939316,-3.5961387654394934,0.9292726680160528,-3.869842393101969,0.000108905734233,0.0087204160883325,ENSDARG00000101353
ENSDARG00000060051,1485357231.362519,-3.5960671751740003,1.0900940754675672,-3.298859480207304,0.0009707849354225,0.0395046487143991,slc47a2.1
ENSDARG00000040485,253950571.88007823,-3.5953970733085114,1.022150755212705,-3.51748218643181,0.000435661590998,0.0239669579635536,gsdmeb
ENSDARG00000099318,95327704.81065825,-3.5937951245860416,0.7986564950162406,-4.499800786711141,6.8017174520231255e-06,0.0011800330536698,ENSDARG00000099318
ENSDARG00000094696,147931719.7777874,-3.548513151405875,0.6779200619121508,-5.234412360355423,1.655105786424014e-07,7.001482384896002e-05,ENSDARG00000094696
ENSDARG00000055305,249544753.4275441,-3.476303802396589,0.8766594398572675,-3.965398242859942,7.327350673755495e-05,0.0068351030131083,ret
ENSDARG00000093623,127134199.23219477,-3.465911213218691,0.9881843458034028,-3.5073528820180546,0.0004525885333667,0.0244290368603615,ENSDARG00000093623
ENSDARG00000104100,40809726.32384313,-3.444432294213328,0.7535743060989429,-4.57079317372729,4.858816487882799e-06,0.0008911264682368,bmpr1ba
ENSDARG00000063509,279598066.149395,-3.364175420058235,0.6335393516805322,-5.310128583385378,1.095479186124058e-07,4.981691598899153e-05,LRRC58
ENSDARG00000016623,742067624.237479,-3.3552062112570766,0.7035791077082947,-4.7687689621508085,1.853550847904084e-06,0.0004682790267135,si:ch211-195b13.1
ENSDARG00000037618,832615882.350679,-3.326744362869716,0.7409001168473194,-4.490138801739821,7.117677662892211e-06,0.0012100052026916,ddit4
ENSDARG00000057984,113853749.80323777,-3.258120639243608,0.7881634532132166,-4.133813393606073,3.567932053604456e-05,0.0040310983885133,eps8l1a
ENSDARG00000037874,38563141.34562749,-3.2511564596446365,0.6015940194593985,-5.4042366687191725,6.50849624942916e-08,3.115514388871485e-05,ENSDARG00000037874
ENSDARG00000013522,70218329158.58798,-3.211495514386781,0.874733434900474,-3.671399064278571,0.0002412263446394,0.0152888752926563,pck1
ENSDARG00000035719,2522379484.0309105,-3.0642406955900827,0.5075148521400216,-6.03773600451139,1.5629148234524371e-09,1.4962852967684122e-06,arl5c
ENSDARG00000010948,205715692.94313377,-3.048938929855568,0.6826879981946384,-4.466079582354541,7.966598542532416e-06,0.0013039672752004,kif11
ENSDARG00000024877,292809082.1449604,-3.0484730618643168,0.7031673343191407,-4.335345106461859,1.4553162116519324e-05,0.0021009684039641,ptgr1.1
ENSDARG00000056587,5876025089.372396,-3.0460249273051048,0.7035791047699688,-4.329328296781903,1.4956483017581134e-05,0.0021279837804132,CYP2R1
ENSDARG00000114306,38163288.52749982,-3.014941284591857,0.7305698889502176,-4.126834858912862,3.677903083989452e-05,0.0041296948825782,slc47a2.2
ENSDARG00000007241,3636830232.4033766,-3.0037387745156683,0.7827789832194357,-3.837275704774042,0.0001244067743532,0.0097541345926117,mycb
ENSDARG00000104730,694657247.8289268,-2.981902563005582,0.9292726695748093,-3.2088564106485107,0.0013326402696546,0.0474378209491559,mhc2d8.35b2
ENSDARG00000057949,1857817416.4545188,-2.9381391445439022,0.749092693124469,-3.922263788595922,8.772087651736889e-05,0.0074778380112165,slc43a3b
ENSDARG00000068194,2382665418.9384394,-2.9087376679759465,0.5114834542715901,-5.686865613509074,1.2939219677295752e-08,9.80685024708374e-06,klf9
ENSDARG00000010572,15836717613.589165,-2.866802249187744,0.7235799311385148,-3.961970372336034,7.433376626289311e-05,0.0068986286138878,slc25a25a
ENSDARG00000036245,61845189.4416184,-2.854924219986572,0.8220966275189179,-3.472735593871385,0.0005151826260303,0.0263976675140606,ENSDARG00000036245
ENSDARG00000092036,121805477.2221004,-2.847710761644504,0.621637730136015,-4.580981210747008,4.627994262320484e-06,0.0008646135037341,ENSDARG00000092036
ENSDARG00000012057,125535120.02133624,-2.8466562968515023,0.818266756270926,-3.4788854307420767,0.0005035037985391,0.0262593671081196,mtnr1al
ENSDARG00000095415,30540081.642569173,-2.838364955261943,0.8640279981444133,-3.285038171630568,0.0010196855608524,0.0406606261377987,rnf224
ENSDARG00000011122,9307043928.220758,-2.834703484703987,0.6839909516836674,-4.144358163987793,3.407667910711163e-05,0.0039922693068457,pptc7a
ENSDARG00000025859,348742164.509142,-2.7973165884213724,0.7474381630045362,-3.742539151569112,0.0001821701388446,0.0130163772931773,lmf2b
ENSDARG00000037373,38658001.03835553,-2.796150654232544,0.764169298692172,-3.659072222631792,0.0002531300011044,0.0159876205558652,EPHB2
ENSDARG00000110963,1491663564.8449993,-2.7773266448334346,0.547250594649742,-5.075054594707225,3.873847598749613e-07,0.000135510168887,ENSDARG00000110963
ENSDARG00000044622,53571515.34082992,-2.7738852177167628,0.7677941996673441,-3.612797829051823,0.000302910875176,0.0185520162271137,POLQ
ENSDARG00000037873,114911674.16349351,-2.7597539293349533,0.8662140107103654,-3.185995487502832,0.001442568472772,0.0493239107513597,cyp3c3
ENSDARG00000062297,905113334.146254,-2.7546830778122597,0.7458048489160501,-3.693570887633548,0.0002211268303212,0.0145209279550332,soat1
ENSDARG00000103754,149009919.8650915,-2.726419868508293,0.804320898182288,-3.389716560479557,0.0006996492250558,0.0318165485094167,aspm
ENSDARG00000020239,12148372031.191109,-2.7115684014356702,0.7523950324513398,-3.6039158746187465,0.0003134585504077,0.0188801689798594,lpin1a
ENSDARG00000003820,6227562833.240583,-2.708380019544589,0.5131502831031002,-5.277947043440357,1.30639204151338e-07,5.657921722649616e-05,nr1d2a
ENSDARG00000054916,3177119545.741636,-2.7069352000893376,0.7984280287014774,-3.3903308786538457,0.0006980831204463,0.0318165485094167,eif4ebp3
ENSDARG00000116625,94776887.14895624,-2.6988911303647285,0.5849873585618289,-4.613588808140843,3.9577504085427424e-06,0.0007911151640812,ENSDARG00000116625
ENSDARG00000025671,56334884.79090901,-2.687991440662862,0.8361239181578105,-3.2148242411067223,0.0013052441313613,0.0467369896642964,grm6b
ENSDARG00000070426,19320486488.78241,-2.6858211587010685,0.5787634785063932,-4.6406196286474914,3.4736601040126547e-06,0.000726274451632,chac1
ENSDARG00000053828,20692827.44809413,-2.682586670685836,0.8072531562346584,-3.3231045923666125,0.0008902152930938,0.038011775073657,ENSDARG00000053828
ENSDARG00000031693,167295378.27507433,-2.6364383195832115,0.556043380904131,-4.741425597578991,2.122195938058915e-06,0.0005216587042336,ENSDARG00000031693
ENSDARG00000009046,41690883.77383141,-2.6155863271163904,0.7476321545538352,-3.498493625755429,0.000467894273649,0.0250323436402256,nphp1
ENSDARG00000097155,97536982.76404963,-2.610844185567171,0.6948779167840019,-3.7572703384366353,0.0001717768943154,0.0124984868303899,gdpgp1
ENSDARG00000075725,75489719.67709075,-2.593068999821603,0.5693379846187009,-4.554533633581892,5.250192455605677e-06,0.0009362843212496,CEP152
ENSDARG00000018923,66045249.24838996,-2.58847406413768,0.6476033938330108,-3.997005094147386,6.414892108098156e-05,0.00634167866556,FAT2
ENSDARG00000100552,171233519.56267205,-2.5778848245899466,0.5403411502415829,-4.770846757529742,1.8345307343806065e-06,0.0004682790267135,ENSDARG00000100552
ENSDARG00000020158,78537777.41896966,-2.5776040002818386,0.709796199664903,-3.631470556617144,0.0002818108131838,0.0174358458905251,spag6
ENSDARG00000006060,49839932.67399139,-2.566735106370311,0.6400316766142683,-4.010325113825922,6.063519850275971e-05,0.006093669948979,ENSDARG00000006060
ENSDARG00000040179,71463616.65934534,-2.566697466616267,0.7385547212289837,-3.4752976222874628,0.0005102868610003,0.0263696534136252,zgc:101562
ENSDARG00000005179,265486502.34702355,-2.5594995354131687,0.5086556532345956,-5.031890472733446,4.856667197954757e-07,0.0001577549577335,DGLUCY
ENSDARG00000087452,116083140.7763965,-2.550992771302935,0.5426912468075044,-4.70063371449178,2.593553618388539e-06,0.0006048300040831,PELI3
ENSDARG00000089800,31210059.787949253,-2.548357309020381,0.7822289431531102,-3.2578151592654327,0.0011227351103089,0.0430855520179759,ENSDARG00000089800
ENSDARG00000103038,2433097357.066611,-2.54156717109748,0.5156955103869949,-4.928426018660128,8.289471160756538e-07,0.0002471893121543,pik3r3a
ENSDARG00000096566,78131104.69246103,-2.509498877749687,0.5681800324442986,-4.416731906177476,1.002043855794915e-05,0.0015713084255956,ENSDARG00000096566
ENSDARG00000059054,2830094130.2526364,-2.4985688329768743,0.6776338782944157,-3.68719586344428,0.0002267388375535,0.0147174649944869,pdk2b
ENSDARG00000014233,140723903.25735962,-2.498366136685039,0.6270098684628564,-3.9845722728573616,6.760178067273718e-05,0.006540831864027,septin8b
ENSDARG00000076716,37382190.00026998,-2.498292880776769,0.7220408836028531,-3.4600435204039144,0.0005400880907154,0.0269092877518785,ENSDARG00000076716
ENSDARG00000103848,56737923.54473768,-2.4752642680596777,0.5848541256168857,-4.232276322662249,2.3133794065042053e-05,0.0029634064369233,APBA1
ENSDARG00000033182,2882702245.552484,-2.473449803547635,0.4793293041726926,-5.1602307265914655,2.466456814008776e-07,9.753228140612964e-05,arl4ab
ENSDARG00000042138,99553268.2816621,-2.460138059821496,0.7243432327212344,-3.396370599859373,0.0006828583590586,0.0313862527945259,selp
ENSDARG00000011373,5756071807.408102,-2.454580809398755,0.6018284764832927,-4.078538828441257,4.5319634167851246e-05,0.0048778943521491,mknk2a
ENSDARG00000017665,1766484054.91898,-2.454304767253883,0.7066808018661246,-3.473003314612236,0.0005146689990607,0.0263976675140606,snrkb
ENSDARG00000016866,1298022748.5314689,-2.437068428894802,0.482180879376824,-5.054261861325768,4.32058475103184e-07,0.0001455396974467,eeig1b
ENSDARG00000027547,152582311.91387612,-2.4328180891140394,0.5971948144849956,-4.073742822452394,4.626356759549572e-05,0.0049212531845734,tpgs1
ENSDARG00000091946,329420530.1066355,-2.3838671958098634,0.5475482619973279,-4.353711556154108,1.3385180027628004e-05,0.0019635195540528,ENSDARG00000091946
ENSDARG00000028396,21459084236.83103,-2.3792054992141125,0.5930557740534391,-4.011773602594968,6.026427982837327e-05,0.0060900402782117,fkbp5
ENSDARG00000040623,438478855.8117067,-2.349628048369773,0.7377626059642152,-3.1848023054773003,0.0014485292752353,0.0493422238137272,fosl2
ENSDARG00000074927,42161828.74127341,-2.3209024030939527,0.7112393394747116,-3.263180583919984,0.0011016929550521,0.0427287736724919,ENSDARG00000074927
ENSDARG00000040253,2937561391.231616,-2.3149678747231666,0.5708741424685809,-4.055128271728606,5.010679849011096e-05,0.0052381762329604,onecutl
ENSDARG00000076520,1619751501.3194673,-2.301713797072675,0.6317047803321735,-3.643654233330876,0.0002687944591092,0.016808724193349,mafb
ENSDARG00000020107,170387504.11662057,-2.286446577472001,0.5824945882281676,-3.925266643981905,8.663371930189459e-05,0.0074333365759502,usp2a
ENSDARG00000104039,8886538923.790562,-2.276320541354461,0.4720062137771049,-4.822649522214564,1.4166376161138478e-06,0.0003846065408524,errfi1a
ENSDARG00000054454,125281311.75857691,-2.2695404671746315,0.445457346347991,-5.094854728025224,3.490087730158616e-07,0.0001269693916231,epha4a
ENSDARG00000056590,199885559.9109328,-2.2517813055279743,0.6984853711114496,-3.2238059645327666,0.0012649908180894,0.0459826245523742,calca
ENSDARG00000089458,18460550.27606244,-2.215199242954207,0.5690921108939727,-3.892514411198576,9.921060427853884e-05,0.0081239308200643,ENSDARG00000089458
ENSDARG00000030547,178659689.72963268,-2.2118249860959867,0.5560433748139652,-3.977792176439463,6.955812528719766e-05,0.0066592752577585,rnd1a
ENSDARG00000032630,50757517.79860401,-2.211319858168505,0.63525661224613,-3.4809867627347577,0.000499570179892,0.026187843147654,NEB
ENSDARG00000057110,45481819.90852309,-2.2058194135297464,0.6620044636003871,-3.3320310282096064,0.000862146432573,0.0369405380348591,slc25a1a
ENSDARG00000104306,1034581870.6112832,-2.1997203023653507,0.4355957471885835,-5.049912255945466,4.420130460450789e-07,0.0001461857692283,UBR1
ENSDARG00000032553,508864404.7900782,-2.1911567866428787,0.6572072633568176,-3.334042255484377,0.0008559365367358,0.0368072945702701,egln3
ENSDARG00000117625,278755124.0584724,-2.1897952702004755,0.4746130056443429,-4.6138543279646775,3.95269509368916e-06,0.0007911151640812,ENSDARG00000117625
ENSDARG00000035990,3421355296.10025,-2.1843754859124958,0.5045834834384575,-4.329066562042784,1.497426739378222e-05,0.0021279837804132,cited4a
ENSDARG00000007743,130889719.12602216,-2.1759199452897118,0.4751309070568253,-4.579621979905156,4.65817060835306e-06,0.0008646135037341,il15l
ENSDARG00000061368,3038567559.7340736,-2.160978011418388,0.6464553007517512,-3.342811187262949,0.0008293430869174,0.0361365783270116,klf13
ENSDARG00000028275,1480106157.1686714,-2.153816957768187,0.5097755860462062,-4.225029634065222,2.389093374713513e-05,0.0030178894781971,sult1st1
ENSDARG00000102957,173057018.28569067,-2.1499483219381923,0.6107193159549401,-3.520354221278338,0.0004309708246943,0.0239669579635536,ENSDARG00000102957
ENSDARG00000061486,152011173.75968462,-2.142575352580121,0.5575844801122449,-3.842602204689788,0.0001217366930214,0.0095861058271039,DNAH10
ENSDARG00000103607,30438678.165642343,-2.1256061447561416,0.597672618949734,-3.556472351856077,0.0003758680169165,0.0212962313606688,wtip
ENSDARG00000062817,221286272.87243885,-2.1254266552440693,0.4091296961562714,-5.194994827342575,2.0472553257798574e-07,8.275460972430135e-05,crym
ENSDARG00000059805,1700179743.7221875,-2.1233287661970404,0.6191928541951881,-3.4291880983621685,0.00060538980835,0.0289266693766957,slc25a38a
ENSDARG00000018971,153328870.5289288,-2.0902745300295087,0.5575068832661201,-3.749325062649923,0.0001773111331958,0.0128497590152695,b3gnt5a
ENSDARG00000038429,1058077722.67784,-2.08065517577926,0.5240475287357813,-3.970355858367767,7.176536272851818e-05,0.0067990205626653,csrnp1b
ENSDARG00000076554,654720703.1495882,-2.0796449684427807,0.4377338488249494,-4.750934783831246,2.024784327172564e-06,0.0005045318754968,cdkn1a
ENSDARG00000021869,102854863.13772266,-2.071035851993055,0.5811018171862877,-3.563981028352436,0.0003652723670298,0.0207940300161552,rcan2
ENSDARG00000092123,60232156.08558764,-2.059529065018105,0.538083387201875,-3.827527691810011,0.0001294368257147,0.0099765078802989,si:dkey-20d21.12
ENSDARG00000025914,44133229.876600906,-2.0564172936785634,0.4734083452363407,-4.34385518204571,1.400038264719749e-05,0.0020373356828201,si:dkey-190g11.3
ENSDARG00000017780,481977249.56221706,-2.049753903151654,0.620314569760173,-3.304378138247072,0.0009518734802668,0.0392602637308165,rorcb
ENSDARG00000031116,75243904.20780496,-2.032352534878181,0.3621166736023158,-5.612424621767494,1.995111273830036e-08,1.3004681851277008e-05,dnal4a
ENSDARG00000058606,3061281116.4843903,-2.0282237340988574,0.6272399244391914,-3.2335692532841733,0.0012225369162273,0.0454763732232639,sik1
ENSDARG00000001975,15543592435.117424,-2.0236548988478007,0.5998772261716958,-3.3734484500476665,0.0007423294479039,0.0334231996469607,hsd11b2
ENSDARG00000074527,92223329.07918958,-2.018313397487075,0.4762976196960647,-4.237504690397155,2.2601769945976648e-05,0.0029366156808379,CHST15
ENSDARG00000100606,104831378.12858424,-2.0089950065392785,0.630461983392661,-3.186544247645852,0.0014398346186613,0.0493231482362509,ARHGEF25
ENSDARG00000099982,62318682.27295108,-2.0073722768818114,0.5253797312054371,-3.820802664533849,0.0001330180543162,0.0101153992284341,ENSDARG00000099982
ENSDARG00000103031,32165307.929902647,2.0037893136956715,0.6149620269473152,3.2583951949724854,0.0011204425395844,0.0430855520179759,ENSDARG00000103031
ENSDARG00000102565,324360420.86532885,2.0421770694241186,0.3444587165724279,5.928655514207952,3.054250714874272e-09,2.6455628811220486e-06,vasnb
ENSDARG00000053636,188909674.02273703,2.044802808488597,0.4604129590019812,4.441236434615209,8.944345249336188e-06,0.0014147620876993,cracr2b
ENSDARG00000015709,177199728.5487186,2.0658496381525686,0.6452060690731671,3.2018447084977724,0.0013655058956415,0.0479374375439211,hsd17b12a
ENSDARG00000032831,51531208.166708544,2.066011187721292,0.6305479544628688,3.276533010849619,0.0010509002701708,0.0411980084362253,htra1a
ENSDARG00000105427,26280483.015857674,2.092916386087419,0.6044807921279631,3.4623372873763167,0.000535505601902,0.0267605684027401,ENSDARG00000105427
ENSDARG00000099728,122027290.59949245,2.096102746105768,0.654783944535751,3.20121280247934,0.0013685042281187,0.0479374375439211,zgc:56622
ENSDARG00000087575,170382571.34769195,2.0992544545785905,0.5239961738597728,4.00624004392134,6.16929533856633e-05,0.0061659056158528,ENSDARG00000087575
ENSDARG00000100412,62460355.51666414,2.100307329669219,0.5523866012019166,3.8022416276919855,0.0001433927751273,0.0108228820728937,ENSDARG00000100412
ENSDARG00000116259,1487368571.097602,2.1051385288424944,0.6280346419582089,3.351946514094642,0.0008024552024575,0.0354287867298621,chia.5
ENSDARG00000088709,80575185.95181865,2.115590172582261,0.5916173618335553,3.57594335302394,0.0003489672166925,0.0202802353726422,tnfaip8l3
ENSDARG00000075045,804706959.7853886,2.123057052787125,0.2623701916002349,8.091837871666304,5.877110540624828e-16,2.138092814679313e-12,cxcl18b
ENSDARG00000102215,81059553.58473498,2.1280699424574347,0.6060630701704053,3.51130112887276,0.0004459189665918,0.0242852275518155,si:ch211-227e10.6
ENSDARG00000086495,25811672.497360945,2.133867468098756,0.6430350355627291,3.318431111971026,0.0009052464856964,0.0382051823081627,ENSDARG00000086495
ENSDARG00000079884,329364801.7318793,2.1569234370720967,0.4622463670474339,4.666177153212242,3.068551684872281e-06,0.0006566700605626,ENSDARG00000079884
ENSDARG00000112632,47180339.21654728,2.1686284057733483,0.6324438581348011,3.428965872431826,0.0006058857082199,0.0289266693766957,ENSDARG00000112632
ENSDARG00000013056,463683537.7414007,2.169418413457949,0.6601045312658312,3.286477081588615,0.0010144902885761,0.0406466483462565,itpk1a
ENSDARG00000035944,20322534.164821774,2.184280725218621,0.6167551112741028,3.541568906832889,0.0003977549526752,0.0222620387358861,ENSDARG00000035944
ENSDARG00000093316,137385704.92349532,2.2130044236822197,0.5654235926170244,3.913887663299439,9.082190124608024e-05,0.007648381405862,ENSDARG00000093316
ENSDARG00000014796,37103937.34088606,2.217693007569786,0.6429616728629362,3.449183833454633,0.0005622837627181,0.0276430855239022,wnt11
ENSDARG00000077559,27233228.0046569,2.238757020983884,0.6013804090994108,3.72269696037572,0.0001971060406029,0.0136464668221947,ENSDARG00000077559
ENSDARG00000031757,237264899.2413574,2.261771870786927,0.6145671777911492,3.680267922729114,0.0002329890243321,0.0149227829316949,ENSDARG00000031757
ENSDARG00000105781,23436033.285359703,2.291403660957182,0.5385035797498142,4.255131715227884,2.0892598888507748e-05,0.0027340746315248,ENSDARG00000105781
ENSDARG00000102595,115348672.917097,2.293616664795504,0.5375276475152181,4.266974313596714,1.981419631598968e-05,0.0026697794887989,ENSDARG00000102595
ENSDARG00000115220,38238110.33805475,2.317521336367025,0.6060278981403505,3.8241165851911134,0.0001312418062001,0.010072947066588,ENSDARG00000115220
ENSDARG00000056804,37645627.636142924,2.338196766458924,0.6815345041297812,3.4307826710027767,0.0006018425643617,0.0289266693766957,ENSDARG00000056804
ENSDARG00000113678,19883428.40097589,2.3447107364499864,0.7325170360771871,3.200895844015454,0.0013700104508772,0.0479374375439211,ENSDARG00000113678
ENSDARG00000087197,323905548.61945075,2.3591134726886347,0.6802289562617613,3.468116802397362,0.0005241194282338,0.0264492175227843,ENSDARG00000087197
ENSDARG00000108953,77081284.77075753,2.368973135021477,0.5920534567289651,4.001282499235477,6.300008842992273e-05,0.0062621399373786,ENSDARG00000108953
ENSDARG00000113626,18648420.983160425,2.390832447784744,0.6836277315368156,3.497272473733739,0.0004700414773745,0.02507347352916,ENSDARG00000113626
ENSDARG00000102669,78035828.63779917,2.406771047672119,0.5998772524760226,4.01210587288992,6.0179497888642255e-05,0.0060900402782117,or95a1
ENSDARG00000038646,53924461.38500698,2.4114429561503665,0.6958843115453228,3.465292888692045,0.0005296543094519,0.026614397483237,ENSDARG00000038646
ENSDARG00000042826,15798180.061324814,2.424861384736829,0.6743862137539225,3.595656813977575,0.0003235741415283,0.0191720313824114,egr2b
ENSDARG00000108340,58924605.03018695,2.432265773678413,0.7355021506356274,3.30694583500052,0.0009431912767244,0.0392600671020985,ENSDARG00000108340
ENSDARG00000051912,34581205044.39589,2.436557579476268,0.5415184514773129,4.499491333728539,6.8116256533995005e-06,0.0011800330536698,ENSDARG00000051912
ENSDARG00000105614,19721591.801140778,2.4870354408622752,0.6013858546396554,4.135507048719132,3.54171742899925e-05,0.0040310983885133,ENSDARG00000105614
